order_id,customer_id,order_status,order_purchase_timestamp,Pedido em aprovação,order_approved_at,Separando o pedido,order_delivered_carrier_date,Pedido em transporte,order_delivered_customer_date,delivery_time,delivery_time_model,product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_zip_code_prefix,seller_city,seller_state,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,customer_zip_code_prefix,order_id.2,order_item_id,product_id.1,seller_id.1,shipping_limit_date,price,freight_value,distance_meters,duration_seconds
00b30bb163474583c14db1689259cf4d,b626b511cecb256e0d1514d883084a38,delivered,2018-01-31 13:57:27,0.01,2018-01-31 14:13:31,6.15,2018-02-06 17:47:50,11.03,2018-02-17 18:36:59,17.19,32.42,3552627a68384dc559f0fd4cce173269,fashion,150.0,18.0,9.0,11.0,3c487ae8f8d7542beff5788e2e0aea83,72460000,gama,DF,1.0,credit_card,10.0,216.51,1373e04979cfa0fb2092909abbd57f25,45400000,00b30bb163474583c14db1689259cf4d,1,3552627a68384dc559f0fd4cce173269,3c487ae8f8d7542beff5788e2e0aea83,2018-02-06 14:13:31.000,189.9,26.61,,
00aa423621f35a9ca6c6240f275b0640,121e7c7ff597fcb5ad44189ffccafa70,delivered,2017-11-23 14:51:32,0.01,2017-11-23 15:10:19,1.29,2017-11-24 22:03:23,9.89,2017-12-04 19:24:58,11.19,19.38,e9f2586707fb45ea0f9997c54f585842,esporte_lazer,1450.0,23.0,32.0,23.0,0509040ea3fe50071181bbc359eb7738,31710000,belo horizonte,MG,1.0,credit_card,2.0,125.41,6d00d37733cf5dcb758f7e1b35829411,36280000,00aa423621f35a9ca6c6240f275b0640,1,e9f2586707fb45ea0f9997c54f585842,0509040ea3fe50071181bbc359eb7738,2017-11-29 15:10:19.000,110.9,14.51,169861,9955
00ac2a1ec784f71feeb7ba1e5959750d,47f6898621126fa91eda967684efadbb,delivered,2018-04-06 11:26:54,0.02,2018-04-06 11:49:01,3.53,2018-04-10 00:26:36,7.7,2018-04-17 17:17:41,11.24,30.52,8323a7adeb57da21acea7e83563bed90,bebes,250.0,20.0,20.0,20.0,218d46b86c1881d022bce9c68a7d4b15,14070000,ribeirao preto,SP,1.0,boleto,1.0,56.32,9982778ea04c8e76b329575deb442364,87045000,00ac2a1ec784f71feeb7ba1e5959750d,1,8323a7adeb57da21acea7e83563bed90,218d46b86c1881d022bce9c68a7d4b15,2018-04-12 11:49:01.000,37.0,19.32,556180,24236
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,delivered,2017-06-20 15:00:00,0.01,2017-06-20 15:15:17,2.88,2017-06-23 12:15:50,10.11,2017-07-03 14:59:32,13.0,19.38,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,150.0,16.0,16.0,11.0,4c2b230173bb36f9b240f2b8ac11786e,03933000,sao paulo,SP,1.0,credit_card,2.0,51.75,7062c39f1843312ff40c29838e4a8960,13295000,00af53fdc2002f5b6a8f16db648e003b,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-06-26 15:15:17.000,39.9,11.85,92205,5656
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,delivered,2018-02-21 12:11:48,0.01,2018-02-21 12:30:31,1.27,2018-02-22 18:52:19,13.21,2018-03-07 23:47:31,14.48,32.49,1e1a186a03f0d98268516827690d4fd2,bebes,575.0,16.0,18.0,17.0,a420f60ff1aa9acc80d0e42959f2b313,05138000,sao paulo,SP,1.0,credit_card,1.0,90.73,4ecad7e3d36a7e834f1095aefcc54521,55295000,00af3d9ddff7f256e83d79247dbe1a9f,1,1e1a186a03f0d98268516827690d4fd2,a420f60ff1aa9acc80d0e42959f2b313,2018-02-28 12:30:31.000,65.0,25.73,2417897,123098
00b4a910f64f24dbcac04fe54088a443,d70e5eac00a9d35a3cb193442c0287cd,delivered,2017-01-18 17:55:34,0.01,2017-01-18 18:05:17,0.86,2017-01-19 14:44:25,6.94,2017-01-26 13:21:57,7.81,40.25,ba05e2861971098fc7ecd8162c23452a,construcao_ferramentas,850.0,22.0,7.0,17.0,d50d79cb34e38265a8649c383dcffd48,08290000,sao paulo,SP,1.0,credit_card,1.0,2.54,4831f388aaf5dfed43c1bd4455f37eac,22030000,00b4a910f64f24dbcac04fe54088a443,1,ba05e2861971098fc7ecd8162c23452a,d50d79cb34e38265a8649c383dcffd48,2017-01-22 17:55:34.000,33.99,16.6,,
00b402e8a76d3da83714c52d3977cc2d,ffca23943c4b620ea24812018373fa3f,delivered,2018-01-01 18:03:43,0.01,2018-01-01 18:11:33,2.07,2018-01-03 19:52:24,15.68,2018-01-19 12:08:06,17.75,29.25,72d6074ef5c81ec3102b3f2a052c5f49,beleza_saude,50.0,20.0,15.0,15.0,edb1ef5e36e0c8cd84eb3c9b003e486d,25957000,teresopolis,RJ,1.0,credit_card,1.0,165.91,e2421eb09087faf4f51661d176aee08d,45810000,00b402e8a76d3da83714c52d3977cc2d,1,72d6074ef5c81ec3102b3f2a052c5f49,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-05 18:11:33.000,139.65,26.26,,
00b5e1c770b1868ec1b6b726be3aa9b9,8d9cf828f7181bf76915fddfdbb4148b,delivered,2018-01-03 19:13:33,0.01,2018-01-03 19:27:05,1.15,2018-01-04 23:08:01,6.59,2018-01-11 13:22:35,7.76,22.2,5b4b8595bd33017cf3c87c8ab09c2e42,papelaria,150.0,17.0,6.0,11.0,ef30892870c278497523264be1be2241,14801000,araraquara,SP,1.0,credit_card,1.0,59.25,466731c3fc40a57fec44f98e97e1a55b,17230000,00b5e1c770b1868ec1b6b726be3aa9b9,1,5b4b8595bd33017cf3c87c8ab09c2e42,ef30892870c278497523264be1be2241,2018-01-09 19:27:05.000,47.4,11.85,,
00b4a910f64f24dbcac04fe54088a443,d70e5eac00a9d35a3cb193442c0287cd,delivered,2017-01-18 17:55:34,0.01,2017-01-18 18:05:17,0.86,2017-01-19 14:44:25,6.94,2017-01-26 13:21:57,7.81,40.25,ba05e2861971098fc7ecd8162c23452a,construcao_ferramentas,850.0,22.0,7.0,17.0,d50d79cb34e38265a8649c383dcffd48,08290000,sao paulo,SP,2.0,voucher,1.0,48.05,4831f388aaf5dfed43c1bd4455f37eac,22030000,00b4a910f64f24dbcac04fe54088a443,1,ba05e2861971098fc7ecd8162c23452a,d50d79cb34e38265a8649c383dcffd48,2017-01-22 17:55:34.000,33.99,16.6,,
00b4846d477a7baf5d4e47970bc08c7e,fe2b285a4d3936b9a37ff7460a0d403f,delivered,2018-01-22 16:17:31,0.48,2018-01-23 03:52:51,0.62,2018-01-23 18:51:36,7.1,2018-01-30 21:08:52,8.2,24.32,e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,600.0,26.0,2.0,20.0,f7ccf836d21b2fb1de37564105216cc1,14940000,ibitinga,SP,1.0,boleto,1.0,48.01,7113a50db7ae2bc6f93d766749e5125a,28021000,00b4846d477a7baf5d4e47970bc08c7e,1,e5bd04e8e3cb77f1a49404d588d3e528,f7ccf836d21b2fb1de37564105216cc1,2018-01-29 03:52:51.000,31.9,16.11,,
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,delivered,2018-03-26 19:58:48,0.01,2018-03-26 20:10:20,1.11,2018-03-27 22:45:50,12.84,2018-04-09 18:52:28,13.95,17.17,0e40b1ed4cfd3da1962ec91913e54ba8,informatica_acessorios,175.0,22.0,11.0,15.0,8b321bb669392f5163d04c59e235e066,01212000,sao paulo,SP,1.0,credit_card,2.0,28.88,3e13e5843eacac8a8ec14b42e8a7174c,70767000,00b47ee856118583dbec7d1f9b18d847,1,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,2018-03-30 20:10:20.000,13.65,15.23,,
00b676b01c289cc661c6f7732492771a,ca9a6ae226341827c9614ce7568db46c,delivered,2017-08-02 15:30:42,0.01,2017-08-02 15:45:15,5.99,2017-08-08 15:37:43,6.82,2017-08-15 11:22:26,12.83,21.35,121b9686b9929855d823981fc655a6fe,utilidades_domesticas,6250.0,53.0,23.0,28.0,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060000,curitiba,PR,1.0,credit_card,1.0,71.19,15b521471c36ed411359347ff8257b79,03080000,00b676b01c289cc661c6f7732492771a,1,121b9686b9929855d823981fc655a6fe,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-08-08 15:45:15.000,50.0,21.19,421991,20319
00bd2cb7e9076e1ccc9f766fc01a4cfd,45016dcb53fa07cb0c050dc78b2d6f51,delivered,2018-04-18 10:00:14,0.01,2018-04-18 10:15:17,5.56,2018-04-23 23:41:49,6.9,2018-04-30 21:16:48,12.47,34.58,1427b126f61597524866770b05d4eed2,informatica_acessorios,200.0,17.0,13.0,13.0,0b90b6df587eb83608a64ea8b390cf07,87025000,maringa,PR,1.0,credit_card,2.0,112.62,c5fd8c6fc581f9792cf214b22363671f,19907000,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,1427b126f61597524866770b05d4eed2,0b90b6df587eb83608a64ea8b390cf07,2018-04-30 10:15:17.000,98.81,13.81,262403,12965
00ba414462370af2d76195d12e0d5481,0623ac95ea8764ca730185db76ea56a0,delivered,2017-11-30 10:00:43,0.01,2017-11-30 10:22:08,4.45,2017-12-04 21:13:48,11.12,2017-12-16 00:09:13,15.59,32.58,4a25d757ff72fad7534f478c90be77e6,telefonia,275.0,18.0,4.0,12.0,ea8482cd71df3c1969d7b9473ff13abc,04160000,sao paulo,SP,1.0,credit_card,3.0,39.09,034f3cf671ecc03610f2ce339ee72f4b,90420000,00ba414462370af2d76195d12e0d5481,1,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-06 10:22:08.000,24.99,14.1,1136150,51385
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,2017-07-22 20:51:26,0.01,2017-07-22 21:05:07,2.92,2017-07-25 19:12:51,1.97,2017-07-27 18:34:12,4.9,29.13,b7d94dc0640c7025dc8e3b46b52d8239,informatica_acessorios,800.0,35.0,12.0,15.0,9c0e69c7bf2619675bbadf47b43f655a,12230000,sao jose dos campos,SP,1.0,credit_card,10.0,772.5,70457f5d80967f5f4083e0cde7e89ab6,70763000,00bcee890eba57a9767c7b5ca12d3a1b,2,b7d94dc0640c7025dc8e3b46b52d8239,9c0e69c7bf2619675bbadf47b43f655a,2017-07-26 21:05:07.000,175.91,52.69,1074300,47358
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,2017-07-22 20:51:26,0.01,2017-07-22 21:05:07,2.92,2017-07-25 19:12:51,1.97,2017-07-27 18:34:12,4.9,29.13,6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,775.0,21.0,18.0,26.0,3bb548e3cb7f70f28e3f11ee9dce0e59,87040000,maringa,PR,1.0,credit_card,10.0,772.5,70457f5d80967f5f4083e0cde7e89ab6,70763000,00bcee890eba57a9767c7b5ca12d3a1b,1,6c90c0f6c2d89eb816b9e205b9d6a36a,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-07-26 21:05:07.000,165.5,15.8,1153858,53734
00b9e0f8f588d0406a3de447eb606970,282ab86c49646e5a18507b088ee0d74c,delivered,2018-01-22 11:18:35,0.68,2018-01-23 03:37:44,3.6,2018-01-26 17:54:44,21.02,2018-02-16 18:23:19,25.29,22.53,5d90b82ad1fdff812987fa28158b7984,cama_mesa_banho,1400.0,20.0,20.0,20.0,1c129092bf23f28a5930387c980c0dfc,02972000,sao paulo,SP,1.0,boleto,1.0,56.5,680b9de0221bb1b59defd49ed2a5d948,22793000,00b9e0f8f588d0406a3de447eb606970,1,5d90b82ad1fdff812987fa28158b7984,1c129092bf23f28a5930387c980c0dfc,2018-01-29 03:37:44.000,39.9,16.6,466202,21141
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,2017-07-22 20:51:26,0.01,2017-07-22 21:05:07,2.92,2017-07-25 19:12:51,1.97,2017-07-27 18:34:12,4.9,29.13,55939df5d8d2b853fbc532bf8a00dc32,informatica_acessorios,600.0,26.0,12.0,13.0,3bb548e3cb7f70f28e3f11ee9dce0e59,87040000,maringa,PR,1.0,credit_card,10.0,772.5,70457f5d80967f5f4083e0cde7e89ab6,70763000,00bcee890eba57a9767c7b5ca12d3a1b,4,55939df5d8d2b853fbc532bf8a00dc32,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-07-26 21:05:07.000,165.5,15.8,1153858,53734
00bd50cdd31bd22e9081e6e2d5b3577b,1e47b918581b562a9d8d9f85fcb9b1e5,delivered,2018-01-14 22:31:54,0.48,2018-01-15 09:56:33,0.41,2018-01-15 19:43:56,6.85,2018-01-22 16:03:40,7.73,15.06,e70f7c188cd2c0f01a1f6b35411cc481,relogios_presentes,250.0,16.0,2.0,11.0,6560211a19b47992c3666cc44a7e94c0,05849000,sao paulo,SP,1.0,credit_card,1.0,4.88,71a5182c33ade63d4f8b42f432b834c0,13045000,00bd50cdd31bd22e9081e6e2d5b3577b,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-01-19 09:56:33.000,78.0,7.8,,
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,2017-07-22 20:51:26,0.01,2017-07-22 21:05:07,2.92,2017-07-25 19:12:51,1.97,2017-07-27 18:34:12,4.9,29.13,d143bf43abb18593fa8ed20cc990ae84,informatica_acessorios,500.0,16.0,15.0,15.0,3bb548e3cb7f70f28e3f11ee9dce0e59,87040000,maringa,PR,1.0,credit_card,10.0,772.5,70457f5d80967f5f4083e0cde7e89ab6,70763000,00bcee890eba57a9767c7b5ca12d3a1b,3,d143bf43abb18593fa8ed20cc990ae84,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-07-26 21:05:07.000,165.5,15.8,1153858,53734
00bbc4179554524748f77763ddd62266,a338432949ddc9b9e6bee3d2695d655e,delivered,2017-08-08 21:04:16,1.26,2017-08-10 03:15:35,1.43,2017-08-11 13:36:56,3.07,2017-08-14 15:13:10,5.76,14.12,2b4609f8948be18874494203496bc318,beleza_saude,250.0,22.0,10.0,18.0,cc419e0650a3c5ba77189a1882b7556a,09015000,santo andre,SP,1.0,boleto,1.0,97.87,a15630ebd61b2a42d78cb93fbebeda88,03143000,00bbc4179554524748f77763ddd62266,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-08-18 03:15:35.000,89.99,7.88,11915,1618
00bc78808b22918a467b2fa4b8ef5d68,ca0aaedb924d47b85407a1130582b836,delivered,2017-04-23 23:28:23,0.01,2017-04-23 23:42:29,1.51,2017-04-25 12:00:40,7.07,2017-05-02 13:47:08,8.6,21.02,33fac76e7f17367dedaef7954bbb33b4,beleza_saude,550.0,20.0,20.0,20.0,56642bcb79900e777d68e91915cb4267,03701000,sao paulo,SP,1.0,credit_card,8.0,84.69,14b1fe83a6c8579f0502b467afe01b7c,37478000,00bc78808b22918a467b2fa4b8ef5d68,1,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,2017-04-27 23:42:29.000,69.9,15.69,304899,14980
00bd50cdd31bd22e9081e6e2d5b3577b,1e47b918581b562a9d8d9f85fcb9b1e5,delivered,2018-01-14 22:31:54,0.48,2018-01-15 09:56:33,0.41,2018-01-15 19:43:56,6.85,2018-01-22 16:03:40,7.73,15.06,e70f7c188cd2c0f01a1f6b35411cc481,relogios_presentes,250.0,16.0,2.0,11.0,6560211a19b47992c3666cc44a7e94c0,05849000,sao paulo,SP,2.0,voucher,1.0,40.46,71a5182c33ade63d4f8b42f432b834c0,13045000,00bd50cdd31bd22e9081e6e2d5b3577b,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-01-19 09:56:33.000,78.0,7.8,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,3.0,voucher,1.0,0.1,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00bd50cdd31bd22e9081e6e2d5b3577b,1e47b918581b562a9d8d9f85fcb9b1e5,delivered,2018-01-14 22:31:54,0.48,2018-01-15 09:56:33,0.41,2018-01-15 19:43:56,6.85,2018-01-22 16:03:40,7.73,15.06,e70f7c188cd2c0f01a1f6b35411cc481,relogios_presentes,250.0,16.0,2.0,11.0,6560211a19b47992c3666cc44a7e94c0,05849000,sao paulo,SP,3.0,voucher,1.0,40.46,71a5182c33ade63d4f8b42f432b834c0,13045000,00bd50cdd31bd22e9081e6e2d5b3577b,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-01-19 09:56:33.000,78.0,7.8,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,1.0,credit_card,1.0,6.03,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00bd8cf08fa3998ea6ad6d16c2165822,03e0ca8ff692a46af071866422dded4c,delivered,2017-12-01 10:47:44,0.03,2017-12-01 11:31:16,0.45,2017-12-01 22:15:09,3.63,2017-12-05 13:20:43,4.11,24.55,cfbc837967ca671ee87f5243f2a1024d,esporte_lazer,400.0,16.0,17.0,11.0,0509040ea3fe50071181bbc359eb7738,31710000,belo horizonte,MG,1.0,credit_card,1.0,34.28,4cfea1c0d66ed41b769d78040e59fa73,36512000,00bd8cf08fa3998ea6ad6d16c2165822,1,cfbc837967ca671ee87f5243f2a1024d,0509040ea3fe50071181bbc359eb7738,2017-12-07 10:59:27.000,21.8,12.48,284590,16209
00bdebefeb760588a3425fad9dfed3d9,c14cec6645dffb638b0cbbf9daf4a557,delivered,2018-03-08 15:59:34,0.04,2018-03-08 17:00:27,1.22,2018-03-09 22:16:22,4.95,2018-03-14 21:08:39,6.21,17.33,cdc9d87e17ccf98f35634e6c3b77073e,esporte_lazer,4250.0,20.0,20.0,20.0,4d6d651bd7684af3fffabd5f08d12e5a,17209000,jau,SP,1.0,credit_card,6.0,139.98,0a4e2ad7c04efe811bc08978563c7b09,06460000,00bdebefeb760588a3425fad9dfed3d9,1,cdc9d87e17ccf98f35634e6c3b77073e,4d6d651bd7684af3fffabd5f08d12e5a,2018-03-14 16:30:02.000,119.8,20.18,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,4.0,voucher,1.0,0.25,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,2.0,voucher,1.0,0.21,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,5.0,voucher,1.0,0.1,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,6.0,voucher,1.0,20.0,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,0.01,2017-10-23 15:14:13,1.93,2017-10-25 13:30:02,6.22,2017-10-31 18:47:06,8.16,24.38,c4cf7c2e1f190d51517eba7e8211c8e6,beleza_saude,200.0,17.0,8.0,12.0,f3295428338a40977a03f555246a70f4,29032000,vitoria,ES,7.0,voucher,1.0,20.0,58b051c30d684ac12a2049a49c856203,44065000,00c405bd71187154a7846862f585a9d4,1,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13.000,29.9,16.79,,
00c81b6675ef9ecaaff5fc1d6720b96c,9bc4a258f344f7de44ca841d25a497fd,delivered,2017-10-24 17:54:41,0.01,2017-10-24 18:14:26,1.05,2017-10-25 19:33:10,4.83,2017-10-30 15:24:07,5.9,20.25,ace05b62c79dffc86cd12b281dc05b93,perfumaria,200.0,20.0,7.0,15.0,4e06067cc08b3f41d837768d392c3ee3,32604000,betim,MG,1.0,credit_card,1.0,39.09,f372db7693e8b9df2f201a59b1a15c20,70680000,00c81b6675ef9ecaaff5fc1d6720b96c,1,ace05b62c79dffc86cd12b281dc05b93,4e06067cc08b3f41d837768d392c3ee3,2017-10-30 18:14:26.000,24.99,14.1,,
00c842d0ae6462afc1d38fc055b02c75,3eb456ae69430643eb134b74ccc4f261,delivered,2017-11-08 17:36:48,0.04,2017-11-08 18:30:52,8.01,2017-11-16 18:42:49,4.95,2017-11-21 17:37:51,13.0,20.27,368c6c730842d78016ad823897a372db,construcao_ferramentas,1650.0,30.0,22.0,30.0,1f50f920176fa81dab994f9023523100,15025000,sao jose do rio preto,SP,1.0,debit_card,1.0,77.57,9065112d8c6b59afef09c2fc67c5025e,20520000,00c842d0ae6462afc1d38fc055b02c75,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-11-14 17:55:27.000,59.9,17.67,,
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,2017-08-09 18:27:49,0.01,2017-08-09 18:44:14,1.01,2017-08-10 18:58:57,7.05,2017-08-17 20:09:41,8.07,27.23,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,1350.0,41.0,10.0,35.0,dbc22125167c298ef99da25668e1011f,37564000,borda da mata,MG,2.0,voucher,1.0,20.0,b51d73d8179d999b81550d846940a720,27350000,00c95282163553a982f38481f9488481,1,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017-08-21 18:44:14.000,106.9,18.0,,
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,2017-08-09 18:27:49,0.01,2017-08-09 18:44:14,1.01,2017-08-10 18:58:57,7.05,2017-08-17 20:09:41,8.07,27.23,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,1350.0,41.0,10.0,35.0,dbc22125167c298ef99da25668e1011f,37564000,borda da mata,MG,3.0,voucher,1.0,20.0,b51d73d8179d999b81550d846940a720,27350000,00c95282163553a982f38481f9488481,1,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017-08-21 18:44:14.000,106.9,18.0,,
00c8be06a8029e300dabd52c7d4c6ad2,5508ab552ed2d4da9d21e777849034d0,delivered,2018-02-11 00:36:56,0.05,2018-02-11 01:48:42,3.69,2018-02-14 18:23:20,13.11,2018-02-27 21:08:12,16.86,25.97,5d66715cc928aadd0074f61332698593,informatica_acessorios,150.0,20.0,13.0,18.0,128639473a139ac0f3e5f5ade55873a5,87050000,maringa,PR,1.0,credit_card,1.0,35.0,9afc29b951c1e0fae7d91fb3192d655d,97503000,00c8be06a8029e300dabd52c7d4c6ad2,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-15 01:48:42.000,19.9,15.1,1212522,60216
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,2017-08-09 18:27:49,0.01,2017-08-09 18:44:14,1.01,2017-08-10 18:58:57,7.05,2017-08-17 20:09:41,8.07,27.23,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,1350.0,41.0,10.0,35.0,dbc22125167c298ef99da25668e1011f,37564000,borda da mata,MG,4.0,voucher,1.0,20.0,b51d73d8179d999b81550d846940a720,27350000,00c95282163553a982f38481f9488481,1,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017-08-21 18:44:14.000,106.9,18.0,,
00c9d0257381c7e9ec13b4505f25b2cf,d14c86b99a98e85b5c256c081e3cea03,delivered,2018-04-18 08:57:18,0.01,2018-04-18 09:11:59,2.57,2018-04-20 22:58:35,6.98,2018-04-27 22:26:41,9.56,29.63,958cd4fc82ce0223c757f47bc9d67e23,automotivo,1550.0,23.0,12.0,16.0,abbf6046bbdf1028606a5bc7f00c99e7,89820000,xanxere,SC,1.0,credit_card,7.0,387.57,297ec5afd18366f5ba27520cc4954151,05549000,00c9d0257381c7e9ec13b4505f25b2cf,1,958cd4fc82ce0223c757f47bc9d67e23,abbf6046bbdf1028606a5bc7f00c99e7,2018-04-24 09:11:59.000,362.45,25.12,832939,41187
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,2017-08-09 18:27:49,0.01,2017-08-09 18:44:14,1.01,2017-08-10 18:58:57,7.05,2017-08-17 20:09:41,8.07,27.23,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,1350.0,41.0,10.0,35.0,dbc22125167c298ef99da25668e1011f,37564000,borda da mata,MG,1.0,credit_card,1.0,64.9,b51d73d8179d999b81550d846940a720,27350000,00c95282163553a982f38481f9488481,1,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017-08-21 18:44:14.000,106.9,18.0,,
